Observation date,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,remarks_7am,remarks_2pm,remarks_9pm,daily_weather_remarks,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,cloud_amount_7am,kind_of_cloud_7am,cloud_velocity_7am,cloud_direction_7am,cloud_amount_2pm,kind_of_cloud_2pm,cloud_velocity_2pm,cloud_direction_2pm,cloud_amount_9pm,kind_cloud_9pm,cloud_velocity_9pm,course_higher_clouds_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,barometer_7am,barometer_2pm,barometer_9pm_0,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_corrected_7am,barometer_corrected_2pm,barometer_corrected_9pm,barometer_corrected_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5
1862-11-04,20,15,5,None,snow,snow,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,6,North,6,North,2,28.25,28.55,28.75,60,70,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor. faint at 8pm SE to NW low,,,,
1862-11-05,8,28,25,None,cloudy,cloudy,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,1,North-West,0,28.85,28.8,28.75,56,75,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the moon,None,None,None,None
1862-11-06,25,20,18,None,snow,snow,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,2,East,2,East,5,28.55,28.6,28.7,60,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-07,-5,4,5,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,2,North-West,1,28.9,29.05,29.25,65,75,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur.Bor faint at 9pm SW to SE low,None,None,None,None
1862-11-08,0,19,7,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,0,North-West,1,North-West,0,29.35,29.45,29.45,60,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor bright at 7:30pm E to NW,,,,
1862-11-09,12,22,20,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,29.25,29.05,28.95,60,74,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-10,30,32,27,None,snow,snow,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,6,North-East,1,North-West,4,28.3,27.95,27.95,62,74,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor very bright at 8pm E to NW,,,,
1862-11-11,28,28,19,Empty,snow,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,6,North,6,North,6,28.25,28.5,28.65,60,74,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor very bright from 9pm E to N low,,,,
1862-11-12,19,31,31,None,cloudy,snow,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-West,0,West,0,North,1,28.6,28.5,28.7,50,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-13,3,21,20,None,clear,snow,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,South,1,North-West,2,28.9,28.75,28.55,58,76,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor bright at 9pm E to NW,,,,
1862-11-14,-3,5,-8,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,5,North-West,0,28.75,29.05,29.1,55,73,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor very bright at 7pm E to NW,two mock suns at noon,,,
1862-11-15,3,7,1,None,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,2,North-West,0,29.1,29.2,29.35,64,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor very bright at 9pm all over,,,,
1862-11-16,-4,9,2,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,3,North-West,5,29.4,29.5,29.4,54,76,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor very bright at 9 pm all over,,,,
1862-11-17,8,20,18,None,cloudy,snow,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North-West,2,North-West,5,29.05,28.8,28.65,58,66,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-18,9,12,15,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,6,North-West,4,North-West,0,28.6,28.75,28.85,58,68,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor very bright,two mock suns,,,
1862-11-19,8,19,12,None,clear,cloudy,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,0,North-West,0,28.9,28.8,28.6,62,76,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,halo round the sun at 10am,None,None,None,None
1862-11-20,26,17,15,None,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,6,North-West,6,North-West,1,28.6,28.65,28.85,65,70,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-21,3,15,15,None,clear,cloudy,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,0,West,0,North-East,1,28.9,29,29,58,76,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-22,20,25,28,None,rain,rain,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,1,East,1,East,5,28.8,28.8,28.7,60,72,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-23,30,32,35,None,snow,snow,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,2,East,4,North-West,2,28.3,27.85,27.5,60,68,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-24,19,15,14,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,6,North-West,6,North-West,6,27.5,27.75,27.9,58,73,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-25,8,12,15,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,6,North-West,4,North-West,4,28.1,28.35,28.5,60,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur.Bor. very bright all night,None,None,None,None
1862-11-26,5,16,4,None,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,2,North-West,1,28.7,28.8,28.85,60,74,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,very red on the [illegible] some time before sunrise,Aur.Bor. very bright,,,
1862-11-27,-2,15,20,None,snow,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North,1,North-East,6,28.8,28.65,28.45,58,74,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-11-28,26,25,18,None,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,6,North,5,North-West,4,28.15,28.3,28.5,60,75,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur.Bor. bright at 10pm E to N,None,None,None,None
1862-11-29,7,16,20,None,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,2,North-West,0,28.6,28.8,28.9,55,73,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the sun rose red,None,None,None,None
1862-11-30,0,17,15,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North,0,North,0,28.95,29,29,58,73,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-01,14,18,15,,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North,0,North,0,29,29.05,29.05,60,74,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the moon at 7pm,,,,
1862-12-02,7,14,6,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,East,1,North-East,0,28.9,28.8,28.8,60,68,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the sun all day,halo round the moon,None,None,None
1862-12-03,8,10,0,None,snow,snow,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North,2,North-East,0,28.8,28.85,28.9,61,71,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-04,-7,6,-9,None,clear,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,2,North-West,0,North-West,0,28.95,29,29.05,60,72,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur. Bor. from E to NW,at 7pm ther 14 below [zero] [illegible] at the time,,,
1862-12-05,-19,1,0,None,clear,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,29.05,29.05,29.05,56,73,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-06,-7,11,10,None,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-East,1,East,1,29.05,29,28.8,60,74,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Observed the eclipse of the moon this morning but infrequently snowing at the time,None,None,None,None
1862-12-07,23,22,20,None,snow,snow,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,6,East,6,East,6,28.3,28.1,28.05,65,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,snow storm began about 4am,None,None,None,None
1862-12-08,5,8,-3,None,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,6,North,5,North,0,28.25,28.5,28.65,50,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur.Bor. very bright at 6pm E to W,None,None,None,None
1862-12-09,-6,-2,-1,None,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,2,North-West,3,28.7,28.85,28.85,56,74,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor very bright all over,,,,
1862-12-10,5,15,10,None,cloudy,cloudy,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,2,North-West,2,North-West,1,28.6,28.6,28.55,55,75,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the sun rose very red,None,None,None,None
1862-12-11,2,8,3,None,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,0,North-West,0,28.6,28.6,28.5,60,70,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-12,9,19,15,None,cloudy,snow,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North,0,North-West,6,28.2,28.25,28.4,56,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-13,5,10,-7,None,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,6,North-West,2,North-West,5,28.75,29,29.1,50,74,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur.Bor faint E to N low at 9pm,None,None,None,None
1862-12-14,-11,-1,-9,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,1,North-West,0,29.05,29.1,28.95,58,74,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor very bright fin E to NW fin SE to NW,,,,
1862-12-15,17,24,20,None,cloudy,snow,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,1,North-West,1,28.6,28.5,28.1,50,74,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-16,17,14,12,None,cloudy,cloudy,snow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North,1,North,0,28.35,28.4,28.3,60,68,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-17,14,10,-4,None,snow,snow,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,6,North,6,North-West,1,28,28.3,28.8,60,69,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,snow storm all night,aur.bor very bright from E to NW,None,None,None
1862-12-18,-13,-2,-11,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,1,29.2,29.3,29.3,60,73,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur.bor bright from E to N,None,None,None,None
1862-12-19,-12,5,4,None,misty,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,0,North-West,1,28.95,28.85,28.75,56,72,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-20,10,5,4,None,snow,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,0,North-West,2,28.7,28.8,28.9,60,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-21,-14,-13,-21,None,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,1,North-West,4,29.15,29.3,29.35,60,74,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur Bor faint in N to E low,,,,
1862-12-22,-24,-14,-15,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,3,North-West,5,North-West,2,29.1,28.95,28.8,58,66,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-23,-21,-5,-11,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.75,28.85,28.9,60,75,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ther at 4pm 18[degrees],Aur.Bor. faint N to E low,None,None,None
1862-12-24,-2,4,0,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.9,29.05,29.2,56,70,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-25,1,5,2,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,29.2,29.15,29.1,62,71,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the sun rose red,None,None,None,None
1862-12-26,3,9,3,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.9,28.85,28.85,58,74,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The sun rose red,,,,
1862-12-27,10,19,15,None,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,1,North-West,0,28.75,28.8,28.75,60,75,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-28,10,20,15,Empty,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,0,28.6,28.7,28.7,58,70,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the moon,None,None,None,None
1862-12-29,11,15,13,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,South,0,South,0,28.7,28.7,28.55,62,71,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-30,12,15,12,None,cloudy,snow,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North-West,1,North-West,1,28.3,28.25,28.4,60,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862-12-31,4,2,3,None,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North-West,1,28.7,28.8,28.9,57,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-01,-4,-9,-17,empty,clear,clear,clear,NA,Empty,Empty,Empty,Empty,Empty,0,Empty,empty,Empty,0,Empty,empty,Empty,0,Empty,empty,Empty,North-West,5,North-West,6,North-West,4,28.5,28.65,28.95,60,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur.Bor very faint at 7 pm N to W low,,,,
1863-02-02,-16,-1,-5,empty,cloudy,snow,cloudy,NA,snow,2:00 PM,7:00 PM,Empty,Empty,5,Empty,Empty,Empty,5,Empty,empty,Empty,5,Empty,empty,Empty,North-West,1,East,1,North,1,28.9,28.45,27.95,60,68,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mock suns round the sun but after sunrise,None,None,None,None
1863-02-03,-7,-10,-21,empty,cloudy,clear,clear,NA,Empty,Empty,Empty,Empty,Empty,5,Empty,empty,Empty,0,Empty,empty,Empty,0,Empty,empty,Empty,North-West,2,North-West,6,North-West,5,28.25,28.55,28.95,56,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mock suns + halo round the sun at 9am,None,None,None,None
1863-02-04,-31,-23,-28,empty,cloudy,clear,clear,NA,Empty,Empty,Empty,Empty,Empty,5,Empty,empty,Empty,0,Empty,empty,Empty,0,Empty,empty,Empty,North-West,1,North-West,5,North-West,4,28.9,28.9,29,62,72,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,halo round the sun at 3pm,halo round the moon at 8pm,Aur.Bor. faint E to W,None,None
1863-02-05,-29,-10,-9,empty,clear,clear,clear,NA,Empty,Empty,Empty,Empty,Empty,0,Empty,empty,Empty,0,Empty,empty,Empty,0,Empty,empty,Empty,North-West,3,North-West,4,North-West,6,29.15,29.3,29.4,50,70,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aur.Bor. bright at 9pm E to W,None,None,None,None
1863-02-06,-1,-14,-10,empty,cloudy,cloudy,cloudy,NA,Empty,Empty,Empty,Empty,Empty,0,Empty,empty,Empty,5,Empty,empty,Empty,5,Empty,empty,Empty,North-West,2,North-West,6,North-West,1,29.1,29.15,29.15,60,74,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,very red about 1/2 hour before sunrise,snowing a little fin 8 to 10 am,,,
1863-02-07,-15,-20,-8,empty,snow,cloudy,clear,NA,snow,2:00 AM,1:00 PM,Empty,Empty,5,Empty,empty,Empty,5,Empty,empty,Empty,0,Empty,empty,Empty,East,4,East,2,North Empty,6,28.65,28.65,28.75,60,68,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,snow storm during the morning,the Aur.Bor very bright all over,None,None,None
1863-02-08,-8,-20,-21,empty,Illegible,Illegible,clear,NA,snow,Empty,Empty,Empty,Empty,0,Empty,empty,Empty,0,Empty,empty,Empty,0,Empty,empty,Empty,West,1,South,0,West,1,28.85,28.75,28.6,62,75,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-09,-8,-15,-22,empty,clear,cloudy,clear,NA,Empty,Empty,Empty,Empty,Empty,0,Empty,empty,Empty,5,Empty,empty,Empty,0,Empty,empty,Empty,North-West,2,North-West,1,North-West,5,28.9,29.05,29.15,46,66,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the sky very red after sunset,the Aur.Bor very bright at 8pm all over,None,None,None
