Observation date,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,remarks_7am,remarks_2pm,remarks_9pm,daily_weather_remarks,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,cloud_amount_7am,kind_of_cloud_7am,cloud_velocity_7am,cloud_direction_7am,cloud_amount_2pm,kind_of_cloud_2pm,cloud_velocity_2pm,cloud_direction_2pm,cloud_amount_9pm,kind_cloud_9pm,cloud_velocity_9pm,course_higher_clouds_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,transcriber_comments,barometer_7am,barometer_2pm,barometer_9pm,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_corrected_7am,barometer_corrected_2pm,barometer_corrected_9pm,barometer_corrected_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,transcriber_comments,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5,transcriber_comments
1874-03-28,24,26.5,22,Empty,None,None,clear,NA,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,10,Cumulus,Empty,Empty,0,Empty,Empty,Empty,West,3,West,3,West,1,29.75,29.87,29.92,23,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1874-03-29,21.5,30.5,24,Empty,None,None,clear,NA,Empty,Empty,Empty,Empty,Empty,0,Cirro-cumulus,Empty,Empty,4,Cumulus,Empty,Empty,1,Empty,Empty,Empty,North-East,1,North-East,0,South-East,0,29.57,29.67,29.72,25,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1874-03-30,17,22,18.5,Empty,None,None,clear,NA,Empty,Empty,Empty,Empty,Empty,10,Cirro-cumulus,Empty,-,7,Cumulus,Empty,Empty,0,Empty,Empty,Empty,North-West,1,North-West,2,North-West,0,29.6,29.7,30.01,21,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1874-03-31,29,29,23,Empty,None,None,clear,NA,Empty,Empty,Empty,Empty,Empty,10,Cumulo-stratus,Empty,-,10,Cumulus,Empty,Empty,0,Empty,Empty,Empty,East,2,South-East,3,West,1,29.73,29.44,29.54,18,26,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1874-04-01,19,22,13,,None,None,very fine,NA,NA,NA,NA,NA,NA,2,None,None,None,8,Cumulus,None,None,0,None,None,None,North-West,1,North-West,0,East,0,29.67,29.89,30.13,31,34,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning very fine; Evening fine, cool; Night fine",,,,,,,
1874-04-02,17,26,18,None,None,None,very fine,NA,NA,NA,NA,NA,NA,1,Cumulus,None,None,8,Cumulus,None,None,0,None,None,None,North-West,1,North-West,0,North-West,0,30.25,30.18,30.08,27,35,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening fine; Night mild and clear,None,None,None,None,,,
1874-04-03,26,29,27,None,None,None,very fine,NA,NA,NA,NA,NA,NA,7,Cirro-stratus,None,None,9,Cumulus,None,None,10,None,None,None,East,1,South-East,2,South-East,3,29.99,29.89,29.66,30,38,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning threatening; Evening spitting snow; at night snowing,,,,,,,
1874-04-04,30,34,26,None,None,None,dull,NA,None,None,None,0.65,6.5,9,Cumulus,None,None,3,Cumulus,None,None,10,Overcast,,NA,South-West,0,North-West,1,North-West,3,29.44,29.64,29.75,38,43,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning beautiful and fine; Evening free thaw; Night dull but fine,,,,,,,
1874-04-05,21,19,23,None,None,None,dull,NA,None,None,None,0.2,2,10,Cumulus,None,None,10,Cumulus,None,None,10,None,None,None,North-West,5,North-West,4,North-West,5,29.21,29.45,29.69,37,32,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning spitting snow; Evening snowing and drifting; at night spitting snow,None,None,None,None,,,
1874-04-06,28,33,29,None,None,None,snow,NA,snow,,,0.05,0.25,1,Cirrus,None,None,5,Cumulus,None,None,10,Overcast,,NA,West,0,West,1,South,4,30.11,30.2,29.93,30,39,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening mild; at night snowing and drifting,None,None,None,None,,,
1874-04-07,33,36,31,None,None,None,dull,NA,NA,NA,NA,NA,NA,5,Cumulus,None,None,7,Cumulus,None,None,10,None,None,None,West,4,West,3,West,1,29.73,29.95,30.08,40,44,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening fine; at night sky dull looking,None,None,None,None,,,
1874-04-08,35,40,33,None,None,None,dull,NA,NA,NA,NA,NA,NA,7,Cirro-stratus,,NA,3,Cirrus,None,None,0,None,None,None,South,0,South-West,1,South-West,1,30.06,30.112,30.21,42,48,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening free thaw; at night fine,None,None,None,None,,,
1874-04-09,31,33,33,None,None,None,dull,NA,None,None,None,0.4,4,10,Cirro-stratus,None,None,10,Cirrus,None,None,10,None,None,None,South,0,South-East,1,South,0,30.05,29.83,29.88,42,45,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning sky smoky; Evening spitting snow; at night foggy,None,None,None,None,,,
1874-04-10,23,24,24,None,None,None,dull,NA,None,None,None,0.8,8,10,Cumulus,Empty,Empty,10,Cirro-stratus,None,None,10,None,None,None,North-West,1,East,2,East,5,30.2,30.11,29.62,36,38,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning dull; Evening very dull; at 8 PM shower of hail,None,None,None,None,,,
1874-04-11,30,28,22,None,None,None,dull,NA,NA,NA,NA,NA,NA,10,Cumulus,None,None,10,Cirro-stratus,None,None,10,None,None,None,South-East,1,East,2,North-East,1,29.26,29.35,29.77,36,40,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning silver thaw; Evening rainy and foggy; Night fine but dull,None,None,None,None,,,
1874-04-12,25,31,29,None,None,None,dull,NA,None,None,None,0.35,3.5,4,Cirro-cumulus,None,None,10,Cirro-stratus,None,None,10,None,None,None,South,3,South,3,South,2,29.93,29.85,29.55,32,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening light rain; at night snowing and foggy,None,None,None,None,,,
1874-04-13,29,24,19,None,None,None,dull,NA,NA,NA,NA,NA,NA,10,Cirro-cumulus,None,None,7,Cumulus,None,None,10,None,None,None,North,4,North-East,2,South-West,1,29.61,29.88,30.12,38,39,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning snowing; Evening spitting snow; at night sky dull (at midnight observed),empty,,,,,,
1874-04-14,23,31,25,None,None,None,dull,NA,NA,NA,NA,NA,NA,3,Cumulus,None,None,0,Cumulus,None,None,0,None,None,None,West,2,West,3,South,0,30.24,30.19,30.21,32,40,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning sun warm; Evening clear sky; at night very fine,,,,,,,
1874-04-15,32,34,33,None,None,None,dull,NA,NA,NA,NA,NA,NA,2,Cirrus,None,None,10,Cumulus,None,None,10,None,None,None,South,0,West,1,West,1,30.02,29.92,29.71,38,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning beautiful and fine; Evening dull, Night fine but dull",None,None,None,None,,,
1874-04-16,36,34,35,None,None,None,dull,NA,None,None,None,0.24,None,2,Cirro-cumulus,None,None,10,Cumulus,None,None,10,None,None,None,South-East,0,South-West,1,South-West,2,29.55,29.33,29.18,42,46,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine; at 2 PM hazy; Night fine but dull,None,None,None,None,,,
1874-04-17,35,41,28,None,None,None,dull,NA,NA,NA,NA,NA,NA,9,Nimbus,None,None,4,Cumulus,None,None,2,None,None,None,North-West,3,North-West,3,North-West,3,29.44,29.67,29.93,42,47,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine; Evening fine; Night fine and clear,None,None,None,None,,,
1874-04-18,30,39,31,None,None,None,starry,NA,NA,NA,NA,NA,NA,3,Cirro-cumulus,None,None,10,Cumulus,None,None,0,None,None,None,West,2,West,2,West,1,30.03,29.93,29.9,37,44,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine; Evening overcast; Night fine and clear,None,None,None,None,,,
1874-04-19,28,38.5,35,None,None,None,dull,NA,NA,NA,NA,NA,NA,4,Cirro-stratus,None,None,2,Cumulus,None,None,8,None,None,None,West,4,West,4,West,4,30.01,30.03,29.9,32,41,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening very fine; Night fine but dull,None,None,None,None,,,
1874-04-20,35,32.5,26,None,None,None,starry,NA,NA,NA,NA,NA,NA,9,Cumulus,None,None,10,Cumulus,None,None,0,None,None,None,North-East,3,North-East,4,North,1,29.65,29.77,29.99,40,44,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning very dull; Evening spitting snow; Night fine, clear blue sky",None,None,None,None,,,
1874-04-21,28,29,25,None,None,None,dull,NA,NA,NA,NA,NA,NA,8,Cumulus,None,None,2,Cirrus,None,None,10,None,None,None,North,2,North,2,North-East,1,29.91,29.81,29.69,36,41,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, cold; Evening fine; Night fine but sky dull looking",None,None,None,None,,,
1874-04-22,30,36,31,None,None,None,dull,NA,None,None,None,0.2,2,10,Cumulus,None,None,10,Cirrus,None,None,10,None,None,None,North-East,4,North-East,2,North-East,1,29.52,29.51,29.51,39,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning dull, hazy; Evening dull; at 9 PM little snow falling",None,None,None,None,,,
1874-04-23,32,39,33,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Cumulus,None,None,10,Cirrus,None,None,2,Cumulus,None,None,North,2,North,2,North-West,1,29.59,29.71,29.82,40,43,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, thawing; Ecening overcast but fine; Night very fine",None,None,None,None,,,
1874-04-24,35,42,36,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cirrus,None,None,7,Cumulo-stratus,None,None,7,Cumulo-stratus,None,None,West,1,West,2,North-East,2,29.79,29.71,29.7,42,48,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening dull; Night fine wind changeable,None,None,None,None,,,
1874-04-25,34,38,32,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Cirrus,None,None,10,Cumulo-stratus,None,None,0,Cumulo-stratus,None,None,North,4,North,2,North,1,29.78,29.89,29.9,41,45,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning dull, spitting snow; Evening dull;",Night very mild,None,None,None,,,
1874-04-26,35,34,28,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Cirro-cumulus,None,None,3,Cirrus,None,None,7,Cumulo-stratus,None,None,North,3,East,2,East,1,29.99,29.95,29.84,42,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening fine; Night fine and mild,None,None,None,None,,,
1874-04-27,27,32,29,None,NA,NA,NA,NA,None,None,None,0.4,4,10,Cirro-cumulus,None,None,10,Cumulus,None,None,10,Cumulo-stratus,None,None,East,1,East,2,West,1,29.39,29.15,29.08,40,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning snowing slightly; Evening same; at night fine,None,None,None,None,,,
1874-04-28,32,37,36,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Cirro-cumulus,None,None,5,Cumulus,None,None,7,Cumulo-stratus,None,None,North-West,3,North-West,3,West,2,29.17,29.25,29.49,40,42,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning very dull, snowing; Evening fine; Night fine but dull",None,None,None,None,,,
1874-04-29,39,49,37,None,None,None,clear,NA,NA,NA,NA,NA,NA,2,Cirro-cumulus,None,None,3,Cirro-cumulus,None,None,0,None,None,None,West,2,West,2,West,1,29.87,30.1,30.21,42,54,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening fine; at night very fine,None,None,None,None,,,
1874-04-30,45,41,34,None,None,None,clear,NA,,,,0.26,,3,Cirro-cumulus,None,None,9,Cumulus,None,None,10,None,None,None,East,2,East,2,South-East,3,30.21,30.14,29.88,45,53,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning very fine; Evening dull at intervals sun shining, at 7 PM misting",None,None,None,None,,,
1874-05-01,39,48,36,,Empty,None,clear,NA,NA,NA,NA,NA,NA,1,Cirrus,None,None,5,Cumulus,None,None,0,None,None,None,West,2,West,1,West,1,29.75,29.73,29.78,46,50,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning beautiful; Evening fine; Night very fine,,,,,,,
1874-05-02,35,34,33,None,None,None,clear,NA,None,None,None,0.45,4.5,10,Cirrus,None,None,10,Cumulus,None,None,10,None,None,None,South,1,South-East,3,South-East,2,29.66,29.61,29.6,45,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning snowing freely; Evening same; Night misting and rain,,,,,,,
1874-05-03,32,32,30,None,None,None,clear,NA,None,None,None,0.9,9,10,Cirrus,None,None,10,Cumulus,None,None,10,None,None,None,East,1,East,2,East,4,29.51,29.34,29.09,43,45,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning misting; at 11 AM snowing, continued all day",,,,,,,
1874-05-04,34,38,35,None,None,None,clear,NA,NA,NA,NA,NA,NA,10,Cirrus,None,None,10,Cumulus,None,None,10,None,None,None,South-East,2,West,3,West,1,28.94,29.08,29.28,40,44,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning snowing; Evening showery; Night fine but dull,None,None,None,None,,,
1874-05-05,35,38,29,None,,clear,clear,NA,None,None,None,0.49,None,3,Cumulus,None,None,0,None,None,None,0,None,None,None,West,2,West,3,West,1,29.49,29.63,29.82,41,44,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine; Evening fine; blue sky; Night fine,None,None,None,None,,,
1874-05-06,34,42,34,None,,,clear,NA,None,None,None,0.94,None,10,Cumulus,None,None,10,None,None,None,2,None,None,None,East,3,South-East,2,North-East,1,29.68,29.25,29.63,41,46,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning raining little 1 PM; Evening misting; at night sky clearing,None,None,None,None,,,
1874-05-07,36,38,32,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Cirrus,None,None,4,Cumulo-stratus,None,None,10,None,None,None,West,2,East,2,East,1,29.97,29.99,30.02,44,48,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine; Evening wind veered; Night fine but overcast,None,None,None,None,,,
1874-05-08,41,49,35,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Cumulus,None,None,1,Cirrus,None,None,5,Cirro-cumulus,None,None,East,1,East,2,North-East,1,30.1,30.14,30.12,45,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine; Evening fine; Night fine; sky overcast,None,None,None,None,,,
1874-05-09,35,45,35,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Cumulo-stratus,None,None,6,Cumulus,None,None,3,Nimbus,None,None,South,3,South-East,2,West,1,29.98,29.85,29.79,44,52,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine; Evening fine but overcast; Night dull,None,None,None,None,,,
1874-05-10,36,37,33,None,NA,NA,NA,NA,None,None,None,0.2,1,10,Cumulo-stratus,None,None,5,Cumulus,None,None,10,Cumulus,None,None,South-East,0,North-East,2,North-East,2,29.7,29.67,29.75,45,54,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine but dull; Evening sun at intervals; at night light snow,None,None,None,None,,,
1874-05-11,35,37,33,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Cumulus,None,None,10,Cumulus,None,None,7,Cumulus,None,None,North-East,3,North-East,3,North-East,3,29.87,29.9,29.96,42,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine but dull; Evening fine; Night dull,None,None,None,None,,,
1874-05-12,33,37,32,None,None,None,clear,NA,NA,NA,NA,NA,NA,10,Cumulus,None,None,10,Cumulus,None,None,0,None,None,None,North-East,4,North,2,North-West,1,29.91,29.9,29.91,41,43,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning dull; Evening sky clearing, Night fine and clear",None,None,None,None,,,
1874-05-13,40,41,31,None,clear,None,None,NA,NA,NA,NA,NA,NA,0,None,None,None,5,Cumulus,None,None,2,Cumulus,None,None,South-East,2,South-East,1,South-East,1,29.82,29.8,29.87,41,52,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning clear blue sky; Evening fine; Night very fine and clear,None,None,None,None,,,
1874-05-14,35,42,41,None,clear,None,clear,NA,NA,NA,NA,NA,NA,10,None,None,None,5,Cumulus,None,None,0,None,None,None,South-East,0,South-East,1,South-East,2,29.76,29.66,29.68,42,47,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning dull, drops of rain; Evening fine; Night fine and starry",None,None,None,None,,,
1874-05-15,42,45,35,None,clear,None,clear,NA,NA,NA,NA,NA,NA,10,None,None,None,10,Cumulus,None,None,10,None,None,None,West,4,West,3,North-West,3,29.56,29.58,29.81,47,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine and dull; Evening threatening, light showers; Night foggy",None,None,None,None,,,
1874-05-16,37,40,36,None,clear,None,None,NA,NA,NA,NA,NA,NA,10,None,None,None,3,Cirrus,None,None,2,Cumulus,None,None,South-East,1,South-East,2,South,1,30.14,30.21,30.25,44,51,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine but dull; Evening fine; Night fine,,,,,,,
1874-05-17,43,41,33.5,None,clear,None,None,NA,None,None,None,0.62,None,10,None,None,None,10,Cirrus,None,None,10,Cumulus,None,None,South,1,South,2,South,2,30.26,30.18,30.01,47,51,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning dull sun at intervals; Afternoon light rain; Night misting,,,,,,,
1874-05-18,39,41,41,None,clear,None,None,NA,NA,NA,NA,NA,NA,10,None,None,None,4,Cumulus,None,None,10,Cumulus,None,None,South-East,0,South-East,1,South-East,1,29.91,29.99,30.09,45,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning hazy; Evening very fine; Night sky very dull looking,,,,,,,
1874-05-19,44,45,43,None,NA,NA,NA,NA,None,None,None,0.21,None,10,Fog,None,None,9,Fog,None,None,10,Fog,None,None,East,0,East,1,East,1,30.13,30.14,30.19,52,55,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning rain and fog; Evening fog and mist; Night foggy and dull,-,None,None,None,,,
1874-05-20,65,72,68,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Cumulus,None,None,5,Cumulus,None,None,7,Cumulus,None,None,South,1,South-West,2,South-West,1,30.2,30.22,30.27,59,72,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning beautiful (summer like) Evening and night same,None,None,None,None,,,
1874-05-21,46,63,48,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Cumulus,None,None,10,Cumulus,None,None,2,Cumulus,None,None,South,2,South-West,4,South-West,1,30.17,30.05,30.08,63,65,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning thick fog and haze; Evening very fine, Night fine",None,None,None,None,,,
1874-05-22,48,44,53,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Cumulus,None,None,2,Cirrus,None,None,10,Cumulo-stratus,None,None,East,0,East,2,South-West,1,30.04,29.97,29.94,56,57,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very calm; Evening very fine; Night threatening,None,None,None,None,,,
1874-05-23,57,58,43,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Cumulus,None,None,3,Cirrus,None,None,10,Cumulo-stratus,None,None,South-West,3,South-West,4,South-West,4,29.83,29.84,29.79,61,67,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening fine; at night sky dull,None,None,None,None,,,
1874-05-24,50,47,43,None,None,clear,None,NA,NA,NA,NA,NA,NA,2,Cirro-cumulus,None,None,0,None,None,None,4,Cumulus,None,None,West,4,West,5,West,3,29.89,29.93,30.02,61,62,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning beautiful; EVening fine; Night fine,None,None,None,None,,,
1874-05-25,49,47,42,None,None,clear,None,NA,NA,NA,NA,NA,NA,0,Cirro-cumulus,None,None,3,None,None,None,0,Cumulus,None,None,West,3,West,4,West,2,30.08,30.09,30.18,57,59,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening same; Night clear blue sky,None,None,None,None,,,
1874-05-26,52,47,43,None,NA,NA,NA,NA,None,None,None,0.4,None,2,Cumulus,None,None,4,Cumulus,None,None,10,Cumulus,None,None,North-East,2,North-East,2,South-East,1,30.32,30.33,30.36,54,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very fine; Evening fine; Night misting,None,None,None,None,,,
1874-05-27,40,56,54,None,NA,NA,NA,NA,None,None,None,0.02,None,10,Cumulus,None,None,10,Cumulus,None,None,10,Cumulus,None,None,South-East,3,South-East,3,West,4,30.12,29.96,29.95,49,57,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning light fog (rain during night) Evening dull; Night fine but dull,None,None,None,None,,,
1874-05-28,55,62,53,None,NA,NA,NA,NA,None,None,None,0.32,None,3,Cumulo-stratus,None,None,3,Cumulus,None,None,10,Cumulus,None,None,West,4,West,4,West,4,29.96,29.8,29.9,58,69,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning vvery fine; Evening same; Night looks for rain,None,None,None,None,,,
1874-05-29,37,41,37,None,NA,NA,NA,NA,None,None,None,0.06,None,10,Cumulo-stratus,None,None,10,Cumulus,None,None,10,Cumulus,None,None,East,2,East,2,South,1,30.03,30.01,29.99,52,52,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning very dull (rain during night) Evening dull; light rain at night,None,None,None,None,,,
1874-05-30,41,48,41,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Cumulus,None,None,3,Cumulus,None,None,7,Cumulo-stratus,None,None,West,2,West,3,South,2,29.92,29.87,29.96,48,49,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,morning fine; Evening fine; Night fine,None,None,None,None,,,
1874-05-31,41,45,42,None,NA,NA,NA,NA,None,None,None,0.62,None,2,Cirro-cumulus,None,None,10,Cumulus,None,None,10,Cumulo-stratus,None,None,East,3,South,2,South,1,30.08,30.06,29.89,45,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine; Evening dull; at 7 PM drops of rain,None,None,None,None,,,
